
GCA_943914005_00005,non-Thermophilic,0.3920548484918861
GCA_943914005_00010,non-Thermophilic,0.12604453919447423
GCA_943914005_00015,non-Thermophilic,0.23972909444401147
GCA_943914005_00020,non-Thermophilic,0.28208108076366234
GCA_943914005_00025,non-Thermophilic,-0.047855722509720255
GCA_943914005_00030,non-Thermophilic,0.4684700434912805
GCA_943914005_00035,non-Thermophilic,0.18197596764074464
GCA_943914005_00040,non-Thermophilic,0.37691232667477315
GCA_943914005_00045,non-Thermophilic,0.2468470648524117
GCA_943914005_00050,non-Thermophilic,-0.023721390637427398
GCA_943914005_00055,non-Thermophilic,-0.01127128710600811
GCA_943914005_00060,non-Thermophilic,-0.05964104841893958
GCA_943914005_00065,non-Thermophilic,-0.010626665752836884
GCA_943914005_00070,non-Thermophilic,-0.01988746160301491
GCA_943914005_00075,non-Thermophilic,-0.024428897525836213
GCA_943914005_00080,non-Thermophilic,0.49577108257022784
GCA_943914005_00085,non-Thermophilic,-0.05904590069416016
GCA_943914005_00090,non-Thermophilic,0.10214872063027569
GCA_943914005_00095,non-Thermophilic,-0.020562215888929147
GCA_943914005_00100,non-Thermophilic,0.4002687602629772
GCA_943914005_00105,non-Thermophilic,0.12929117826182057
GCA_943914005_00110,non-Thermophilic,0.01175551603336955
GCA_943914005_00115,Thermophilic,0.7763400267721116
GCA_943914005_00125,non-Thermophilic,-0.030537128163738325
GCA_943914005_00130,non-Thermophilic,0.09405939023205889
GCA_943914005_00135,non-Thermophilic,-0.03848496079783059
GCA_943914005_00140,non-Thermophilic,0.4301408549356396
GCA_943914005_00145,non-Thermophilic,0.02472401177779715
GCA_943914005_00150,non-Thermophilic,0.003460649627449408
GCA_943914005_00155,non-Thermophilic,0.1374434026998841
GCA_943914005_00160,non-Thermophilic,0.0731806337091726
GCA_943914005_00165,non-Thermophilic,-0.0025000075492638274
GCA_943914005_00170,non-Thermophilic,-0.017422761196955072
GCA_943914005_00175,non-Thermophilic,0.07138741633350132
GCA_943914005_00180,non-Thermophilic,-0.021293801158465797
GCA_943914005_00185,non-Thermophilic,-0.03838217749628137
GCA_943914005_00190,non-Thermophilic,0.39263710877160696
GCA_943914005_00195,non-Thermophilic,-0.062066667745300785
GCA_943914005_00200,non-Thermophilic,0.13428037139336269
GCA_943914005_00205,non-Thermophilic,-0.019805512653874313
GCA_943914005_00210,non-Thermophilic,0.1629314144578986
GCA_943914005_00215,non-Thermophilic,0.31373976173549933
GCA_943914005_00220,non-Thermophilic,0.1524108509560258
GCA_943914005_00225,non-Thermophilic,0.1916855794464234
GCA_943914005_00230,non-Thermophilic,0.21462445898893456
GCA_943914005_00235,non-Thermophilic,0.3788243621599676
GCA_943914005_00240,non-Thermophilic,0.18127547716241055
GCA_943914005_00245,non-Thermophilic,0.07376328236978125
GCA_943914005_00250,non-Thermophilic,0.49226697232364736
GCA_943914005_00255,non-Thermophilic,0.27225943624790705
GCA_943914005_00260,non-Thermophilic,0.0463173010641309
GCA_943914005_00265,non-Thermophilic,0.05652027035917895
GCA_943914005_00270,Thermophilic,0.6914162282717109
GCA_943914005_00275,non-Thermophilic,0.1828284475753783
GCA_943914005_00280,non-Thermophilic,0.3073979993204685
GCA_943914005_00285,non-Thermophilic,0.4526145346816556
GCA_943914005_00290,non-Thermophilic,0.13981639317280192
GCA_943914005_00295,non-Thermophilic,-0.017787770155161642
GCA_943914005_00300,Thermophilic,0.6721059642030629
GCA_943914005_00305,Thermophilic,0.6505163473958662
GCA_943914005_00310,non-Thermophilic,0.0010501138873837412
GCA_943914005_00315,non-Thermophilic,0.08017492979794616
GCA_943914005_00320,Thermophilic,0.5511076279904426
GCA_943914005_00325,non-Thermophilic,-0.06253148154697374
GCA_943914005_00330,non-Thermophilic,0.08584153946738249
GCA_943914005_00335,non-Thermophilic,-0.011667555132722773
GCA_943914005_00340,non-Thermophilic,0.3442893711182965
GCA_943914005_00345,Thermophilic,0.8369189325833066
GCA_943914005_00350,non-Thermophilic,0.1953778138938671
GCA_943914005_00355,non-Thermophilic,-0.016028600315272534
GCA_943914005_00360,non-Thermophilic,0.3046564895732169
GCA_943914005_00365,Thermophilic,0.7382300729999007
GCA_943914005_00370,non-Thermophilic,0.12147339586773231
GCA_943914005_00375,non-Thermophilic,0.24739861321770218
GCA_943914005_00380,non-Thermophilic,-0.02737475816486734
GCA_943914005_00385,non-Thermophilic,0.08451815591985867
GCA_943914005_00390,Thermophilic,0.8172541869320968
GCA_943914005_00395,non-Thermophilic,0.22203194655279024
GCA_943914005_00400,non-Thermophilic,0.12061004711355294
GCA_943914005_00405,Thermophilic,0.8747554583425364
GCA_943914005_00410,non-Thermophilic,0.07527260050072004
GCA_943914005_00415,non-Thermophilic,0.04944586271814422
GCA_943914005_00420,Thermophilic,0.507579794232026
GCA_943914005_00425,non-Thermophilic,0.10660524920740688
GCA_943914005_00430,non-Thermophilic,0.07374296013354364
GCA_943914005_00435,non-Thermophilic,0.01805633759494485
GCA_943914005_00440,non-Thermophilic,0.3676239933506884
GCA_943914005_00445,non-Thermophilic,0.00755569559824254
GCA_943914005_00450,non-Thermophilic,-0.021382676044226168
GCA_943914005_00455,non-Thermophilic,0.08923220372224627
GCA_943914005_00460,non-Thermophilic,0.10832726984595786
GCA_943914005_00465,non-Thermophilic,0.15027974605700434
GCA_943914005_00470,non-Thermophilic,0.4772607031994913
GCA_943914005_00475,non-Thermophilic,0.0010417013439728562
GCA_943914005_00480,non-Thermophilic,0.3135408822907849
GCA_943914005_00485,non-Thermophilic,0.033674126690317774
GCA_943914005_00490,non-Thermophilic,0.29735672467929686
GCA_943914005_00495,Thermophilic,0.5870741702331315
GCA_943914005_00500,non-Thermophilic,0.2416748107917468
GCA_943914005_00505,non-Thermophilic,0.14237844129672428
GCA_943914005_00510,non-Thermophilic,0.20398123739183416
GCA_943914005_00515,non-Thermophilic,0.3515388738874634
GCA_943914005_00520,non-Thermophilic,0.4730818348948277
GCA_943914005_00525,non-Thermophilic,-0.04086837650823427
GCA_943914005_00530,non-Thermophilic,0.0697587166493625
GCA_943914005_00535,non-Thermophilic,0.3168524885498255
GCA_943914005_00540,non-Thermophilic,0.365200157685479
GCA_943914005_00545,non-Thermophilic,0.346184589432028
GCA_943914005_00550,non-Thermophilic,0.21142811975238052
GCA_943914005_00555,non-Thermophilic,0.2710779525397746
GCA_943914005_00560,Thermophilic,0.6049555591046428
GCA_943914005_00565,non-Thermophilic,0.0877427051079922
GCA_943914005_00570,non-Thermophilic,0.035652153009593124
GCA_943914005_00575,non-Thermophilic,0.10412824560444756
GCA_943914005_00580,non-Thermophilic,0.025887779310270642
GCA_943914005_00585,Thermophilic,0.525544107201259
GCA_943914005_00590,non-Thermophilic,0.10476142911870401
GCA_943914005_00595,non-Thermophilic,-0.02234356720406483
GCA_943914005_00600,non-Thermophilic,0.006132871807543294
GCA_943914005_00605,non-Thermophilic,0.16490326716400294
GCA_943914005_00610,Thermophilic,0.6378730336019465
GCA_943914005_00615,non-Thermophilic,0.2935163182636723
GCA_943914005_00620,non-Thermophilic,0.23570193861190336
GCA_943914005_00625,non-Thermophilic,-0.03174380902461138
GCA_943914005_00630,non-Thermophilic,0.16791183878407145
GCA_943914005_00635,non-Thermophilic,0.054960895868435555
GCA_943914005_00640,non-Thermophilic,0.2540102288644295
GCA_943914005_00645,non-Thermophilic,0.06945699494246671
GCA_943914005_00650,non-Thermophilic,0.14456913997777987
GCA_943914005_00655,non-Thermophilic,0.185466330668435
GCA_943914005_00660,non-Thermophilic,0.32616011532104994
GCA_943914005_00665,non-Thermophilic,0.2495951215174752
GCA_943914005_00670,non-Thermophilic,-0.0013806801545537262
GCA_943914005_00675,non-Thermophilic,-0.004224902532811381
GCA_943914005_00680,non-Thermophilic,0.01137042962848589
GCA_943914005_00685,non-Thermophilic,0.054489733384029515
GCA_943914005_00690,Thermophilic,0.7666428984927992
GCA_943914005_00695,non-Thermophilic,-0.0015033052033910366
GCA_943914005_00700,non-Thermophilic,0.4307800843889653
GCA_943914005_00705,non-Thermophilic,-0.01743755927943491
GCA_943914005_00710,non-Thermophilic,-0.025257264915203193
GCA_943914005_00715,non-Thermophilic,-0.004030923508101969
GCA_943914005_00720,non-Thermophilic,0.09244681091791618
GCA_943914005_00725,non-Thermophilic,0.36303429726034064
GCA_943914005_00730,non-Thermophilic,-0.03754765206614441
GCA_943914005_00735,non-Thermophilic,0.12192437947876966
GCA_943914005_00740,non-Thermophilic,0.17940623099693498
GCA_943914005_00745,non-Thermophilic,0.004995936441951843
GCA_943914005_00750,non-Thermophilic,0.08742461587579475
GCA_943914005_00755,non-Thermophilic,0.015777676853325318
GCA_943914005_00760,non-Thermophilic,-0.03722165682665124
GCA_943914005_00765,non-Thermophilic,0.004987930890127057
GCA_943914005_00770,non-Thermophilic,-0.02631782924175541
GCA_943914005_00775,non-Thermophilic,0.02048259506532568
GCA_943914005_00780,non-Thermophilic,0.02226905394100165
GCA_943914005_00785,non-Thermophilic,0.42004471471444416
GCA_943914005_00790,non-Thermophilic,0.2517043066405922
GCA_943914005_00795,non-Thermophilic,0.3416484359316775
GCA_943914005_00800,non-Thermophilic,-0.01302266811867736
GCA_943914005_00805,non-Thermophilic,0.249277246308366
GCA_943914005_00810,non-Thermophilic,-0.046131043875847766
